Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Randomise questionnaire elements?,Question Key,Response
4,1616668375394,25/03/2021 10:32:55,1616668373979,2,25/03/2021 12:32:53,47307,12,questionnaire-xbvt,,11304455,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616668375394,25/03/2021 10:32:55,1616668373980,2,25/03/2021 12:32:53,47307,12,questionnaire-xbvt,,11304455,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616668375394,25/03/2021 10:32:55,1616668373981,2,25/03/2021 12:32:53,47307,12,questionnaire-xbvt,,11304455,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616668375394,25/03/2021 10:32:55,1616668373981,2,25/03/2021 12:32:53,47307,12,questionnaire-xbvt,,11304455,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,158441
1,1616668696073,25/03/2021 10:38:16,1616668695893,2,25/03/2021 12:38:15,47307,12,questionnaire-xbvt,,11304914,5fc7598336320f000a81a13c,3448084,,complete,,605c628737be1d0c8ff0e341,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1280x800,1280x630,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616668947074,25/03/2021 10:42:27,1616668946540,2,25/03/2021 12:42:26,47307,12,questionnaire-xbvt,,11304914,5fc7598336320f000a81a13c,3448084,,complete,,605c628737be1d0c8ff0e341,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1280x800,1280x630,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616668947293,25/03/2021 10:42:27,1616668946543,2,25/03/2021 12:42:26,47307,12,questionnaire-xbvt,,11304914,5fc7598336320f000a81a13c,3448084,,complete,,605c628737be1d0c8ff0e341,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1280x800,1280x630,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616668947293,25/03/2021 10:42:27,1616668946543,2,25/03/2021 12:42:26,47307,12,questionnaire-xbvt,,11304914,5fc7598336320f000a81a13c,3448084,,complete,,605c628737be1d0c8ff0e341,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1280x800,1280x630,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616668947293,25/03/2021 10:42:27,1616668946543,2,25/03/2021 12:42:26,47307,12,questionnaire-xbvt,,11304914,5fc7598336320f000a81a13c,3448084,,complete,,605c628737be1d0c8ff0e341,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1280x800,1280x630,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616668947293,25/03/2021 10:42:27,1616668946543,2,25/03/2021 12:42:26,47307,12,questionnaire-xbvt,,11304914,5fc7598336320f000a81a13c,3448084,,complete,,605c628737be1d0c8ff0e341,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1280x800,1280x630,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616668947293,25/03/2021 10:42:27,1616668946543,2,25/03/2021 12:42:26,47307,12,questionnaire-xbvt,,11304914,5fc7598336320f000a81a13c,3448084,,complete,,605c628737be1d0c8ff0e341,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1280x800,1280x630,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,250650
1,1616668843303,25/03/2021 10:40:43,1616668843133,11,25/03/2021 21:40:43,47307,12,questionnaire-xbvt,,11305033,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1920x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616669843446,25/03/2021 10:57:23,1616669842651,11,25/03/2021 21:57:22,47307,12,questionnaire-xbvt,,11305033,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616669843944,25/03/2021 10:57:23,1616669842652,11,25/03/2021 21:57:22,47307,12,questionnaire-xbvt,,11305033,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616669843944,25/03/2021 10:57:23,1616669842652,11,25/03/2021 21:57:22,47307,12,questionnaire-xbvt,,11305033,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616669843944,25/03/2021 10:57:23,1616669842652,11,25/03/2021 21:57:22,47307,12,questionnaire-xbvt,,11305033,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616669843944,25/03/2021 10:57:23,1616669842652,11,25/03/2021 21:57:22,47307,12,questionnaire-xbvt,,11305033,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616669843944,25/03/2021 10:57:23,1616669842652,11,25/03/2021 21:57:22,47307,12,questionnaire-xbvt,,11305033,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,999519
1,1616668902591,25/03/2021 10:41:42,1616668904902,0,25/03/2021 10:41:44,47307,12,questionnaire-xbvt,,11305081,55057a56fdf99b5b566a70bb,3448135,,complete,,605c6829a2a65fd2e7ea511e,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,639x606,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616668936625,25/03/2021 10:42:16,1616668938990,0,25/03/2021 10:42:18,47307,12,questionnaire-xbvt,,11305081,55057a56fdf99b5b566a70bb,3448135,,complete,,605c6829a2a65fd2e7ea511e,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x720,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616668936759,25/03/2021 10:42:16,1616668938992,0,25/03/2021 10:42:18,47307,12,questionnaire-xbvt,,11305081,55057a56fdf99b5b566a70bb,3448135,,complete,,605c6829a2a65fd2e7ea511e,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x720,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616668936759,25/03/2021 10:42:16,1616668938992,0,25/03/2021 10:42:18,47307,12,questionnaire-xbvt,,11305081,55057a56fdf99b5b566a70bb,3448135,,complete,,605c6829a2a65fd2e7ea511e,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x720,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616668936759,25/03/2021 10:42:16,1616668938992,0,25/03/2021 10:42:18,47307,12,questionnaire-xbvt,,11305081,55057a56fdf99b5b566a70bb,3448135,,complete,,605c6829a2a65fd2e7ea511e,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x720,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616668936759,25/03/2021 10:42:16,1616668938992,0,25/03/2021 10:42:18,47307,12,questionnaire-xbvt,,11305081,55057a56fdf99b5b566a70bb,3448135,,complete,,605c6829a2a65fd2e7ea511e,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x720,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616668936759,25/03/2021 10:42:16,1616668938992,0,25/03/2021 10:42:18,47307,12,questionnaire-xbvt,,11305081,55057a56fdf99b5b566a70bb,3448135,,complete,,605c6829a2a65fd2e7ea511e,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x720,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,34090
1,1616676183198,25/03/2021 12:43:03,1616676184847,0,25/03/2021 12:43:04,47307,12,questionnaire-xbvt,,11311462,5f323237a6342a17e390a7c8,3449769,,complete,,605c84e98fc6a4614df0afce,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616676214009,25/03/2021 12:43:34,1616676215756,0,25/03/2021 12:43:35,47307,12,questionnaire-xbvt,,11311462,5f323237a6342a17e390a7c8,3449769,,complete,,605c84e98fc6a4614df0afce,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616676214122,25/03/2021 12:43:34,1616676215759,0,25/03/2021 12:43:35,47307,12,questionnaire-xbvt,,11311462,5f323237a6342a17e390a7c8,3449769,,complete,,605c84e98fc6a4614df0afce,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616676214122,25/03/2021 12:43:34,1616676215760,0,25/03/2021 12:43:35,47307,12,questionnaire-xbvt,,11311462,5f323237a6342a17e390a7c8,3449769,,complete,,605c84e98fc6a4614df0afce,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616676214122,25/03/2021 12:43:34,1616676215760,0,25/03/2021 12:43:35,47307,12,questionnaire-xbvt,,11311462,5f323237a6342a17e390a7c8,3449769,,complete,,605c84e98fc6a4614df0afce,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616676214122,25/03/2021 12:43:34,1616676215761,0,25/03/2021 12:43:35,47307,12,questionnaire-xbvt,,11311462,5f323237a6342a17e390a7c8,3449769,,complete,,605c84e98fc6a4614df0afce,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616676214122,25/03/2021 12:43:34,1616676215761,0,25/03/2021 12:43:35,47307,12,questionnaire-xbvt,,11311462,5f323237a6342a17e390a7c8,3449769,,complete,,605c84e98fc6a4614df0afce,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,30914
1,1616680088533,25/03/2021 13:48:08,1616680088434,0,25/03/2021 13:48:08,47307,12,questionnaire-xbvt,,11314373,5deb9c5a4de9422935efe5e7,3450488,,complete,,605c9403b02e247dc7dbb62f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 86.0,1920x1080,1439x725,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616680140423,25/03/2021 13:49:00,1616680140362,0,25/03/2021 13:49:00,47307,12,questionnaire-xbvt,,11314373,5deb9c5a4de9422935efe5e7,3450488,,complete,,605c9403b02e247dc7dbb62f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 86.0,1920x1080,1424x725,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616680140621,25/03/2021 13:49:00,1616680140365,0,25/03/2021 13:49:00,47307,12,questionnaire-xbvt,,11314373,5deb9c5a4de9422935efe5e7,3450488,,complete,,605c9403b02e247dc7dbb62f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 86.0,1920x1080,1424x725,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616680140621,25/03/2021 13:49:00,1616680140366,0,25/03/2021 13:49:00,47307,12,questionnaire-xbvt,,11314373,5deb9c5a4de9422935efe5e7,3450488,,complete,,605c9403b02e247dc7dbb62f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 86.0,1920x1080,1424x725,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616680140621,25/03/2021 13:49:00,1616680140366,0,25/03/2021 13:49:00,47307,12,questionnaire-xbvt,,11314373,5deb9c5a4de9422935efe5e7,3450488,,complete,,605c9403b02e247dc7dbb62f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 86.0,1920x1080,1424x725,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616680140621,25/03/2021 13:49:00,1616680140366,0,25/03/2021 13:49:00,47307,12,questionnaire-xbvt,,11314373,5deb9c5a4de9422935efe5e7,3450488,,complete,,605c9403b02e247dc7dbb62f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 86.0,1920x1080,1424x725,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616680140621,25/03/2021 13:49:00,1616680140366,0,25/03/2021 13:49:00,47307,12,questionnaire-xbvt,,11314373,5deb9c5a4de9422935efe5e7,3450488,,complete,,605c9403b02e247dc7dbb62f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 86.0,1920x1080,1424x725,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,51932
1,1616680111475,25/03/2021 13:48:31,1616680112238,0,25/03/2021 13:48:32,47307,12,questionnaire-xbvt,,11314417,5ccb5e96bca87900161275c2,3450498,,complete,,605c94037bacfef4c727efbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616680211534,25/03/2021 13:50:11,1616680212232,0,25/03/2021 13:50:12,47307,12,questionnaire-xbvt,,11314417,5ccb5e96bca87900161275c2,3450498,,complete,,605c94037bacfef4c727efbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616680211631,25/03/2021 13:50:11,1616680212235,0,25/03/2021 13:50:12,47307,12,questionnaire-xbvt,,11314417,5ccb5e96bca87900161275c2,3450498,,complete,,605c94037bacfef4c727efbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616680211631,25/03/2021 13:50:11,1616680212235,0,25/03/2021 13:50:12,47307,12,questionnaire-xbvt,,11314417,5ccb5e96bca87900161275c2,3450498,,complete,,605c94037bacfef4c727efbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616680211631,25/03/2021 13:50:11,1616680212235,0,25/03/2021 13:50:12,47307,12,questionnaire-xbvt,,11314417,5ccb5e96bca87900161275c2,3450498,,complete,,605c94037bacfef4c727efbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616680211631,25/03/2021 13:50:11,1616680212235,0,25/03/2021 13:50:12,47307,12,questionnaire-xbvt,,11314417,5ccb5e96bca87900161275c2,3450498,,complete,,605c94037bacfef4c727efbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616680211631,25/03/2021 13:50:11,1616680212236,0,25/03/2021 13:50:12,47307,12,questionnaire-xbvt,,11314417,5ccb5e96bca87900161275c2,3450498,,complete,,605c94037bacfef4c727efbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,99998
1,1616680167421,25/03/2021 13:49:27,1616680166985,0,25/03/2021 13:49:26,47307,12,questionnaire-xbvt,,11314505,5fcebf39b1ce991897820e1a,3450524,,complete,,605c9446113bd2069636d5b7,computer,Desktop or Laptop,Windows 10,Firefox 85.0,2560x1440,2560x1326,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616680225260,25/03/2021 13:50:25,1616680224831,0,25/03/2021 13:50:24,47307,12,questionnaire-xbvt,,11314505,5fcebf39b1ce991897820e1a,3450524,,complete,,605c9446113bd2069636d5b7,computer,Desktop or Laptop,Windows 10,Firefox 85.0,2560x1440,2543x1326,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616680225385,25/03/2021 13:50:25,1616680224831,0,25/03/2021 13:50:24,47307,12,questionnaire-xbvt,,11314505,5fcebf39b1ce991897820e1a,3450524,,complete,,605c9446113bd2069636d5b7,computer,Desktop or Laptop,Windows 10,Firefox 85.0,2560x1440,2543x1326,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616680225385,25/03/2021 13:50:25,1616680224831,0,25/03/2021 13:50:24,47307,12,questionnaire-xbvt,,11314505,5fcebf39b1ce991897820e1a,3450524,,complete,,605c9446113bd2069636d5b7,computer,Desktop or Laptop,Windows 10,Firefox 85.0,2560x1440,2543x1326,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616680225385,25/03/2021 13:50:25,1616680224831,0,25/03/2021 13:50:24,47307,12,questionnaire-xbvt,,11314505,5fcebf39b1ce991897820e1a,3450524,,complete,,605c9446113bd2069636d5b7,computer,Desktop or Laptop,Windows 10,Firefox 85.0,2560x1440,2543x1326,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616680225385,25/03/2021 13:50:25,1616680224831,0,25/03/2021 13:50:24,47307,12,questionnaire-xbvt,,11314505,5fcebf39b1ce991897820e1a,3450524,,complete,,605c9446113bd2069636d5b7,computer,Desktop or Laptop,Windows 10,Firefox 85.0,2560x1440,2543x1326,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
